Feature ID	Taxon	Consensus
1f9559d4be398136daeb6b9234a937a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	0.8
1f9fa0b4e9901398272888b50c8e7b90	Unassigned	1.0
1fa26206e8735b0c07ef4581178a7a45	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
1fa2878b9ec0f7038e6f893eccd5c4cf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
1fa70635dde7bccc895ba9bbbf209dc8	Unassigned	1.0
1faa66d3506c6300b27e2d75fb7dbd79	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum	1.0
1faa774ff76be0b62151c4d39ac4268a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
1fb9a1824883edc936b2e1706880a867	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_bacterium	0.6
1fc0726f87a2f9fecc8b023dac032852	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	0.8
1fc6f04e5b43da4532a47f8bd71f3bae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
1fcd4f3d0c6ae650ac68a8015e28f40c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
1fce6224a082c55afa3ec700be8ae935	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__Ilumomonas_thalassia	1.0
1fcf22fb8fbeb97f7b989df71d073dcd	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade	1.0
1fd905e1298410825bf21a34039e68a2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
1fe039620e958351b3e2a1b2b0902c29	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.8
1fe175a1ee237353326d09c9b836cbc2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_falsenii	1.0
1ff48232763d69706eb429646144ed9d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria_monocytogenes	0.9
1ff4acc09364eff27a219c27e9a19d3c	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
1ff7800c5e933e70152fa047b62baf06	Unassigned	1.0
1ffec534840136c195c0112ba4b9ab36	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.9
1fff59a75cd94182ae1be844925a6a9a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.9
2011be608e4deb50a7df72864a4758c2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1.0
2012709a9cca873e5a0fa1e883736aa8	Unassigned	1.0
201830a2c325932bfc0193c65515c2d9	Unassigned	1.0
201c048f2638c8211792f109224b2ba1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__uncultured_bacterium	0.667
20261d5672e3f7f62c18a566a5581f3e	Unassigned	1.0
202ca667faf94782d0aa42b001330a70	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.9
2030f2174ab042015f7e4a3131841127	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__uncultured_bacterium	1.0
2033876db43e96dd66ec518ad248c944	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
203b92810c37631964b96de50d7f544d	Unassigned	1.0
204c3c80537d6f35bb1f291e418ee984	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__uncultured_bacterium	0.6
2053e1b53b9a267aa1212daa41b7cf6b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.0
20569fb0faa3e82437a042f5a91a167f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__uncultured;s__uncultured_bacterium	0.8
205d0e5b8d4f753abb35549d749fbcbf	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
205e16012361845f0991ec148ddab18a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	1.0
206b40fb0c73640d80abf3ac8ad1b395	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium	1.0
206c9cf81836b10342f28843b8accd24	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__uncultured_bacterium	1.0
207681fd1a8e9e4a98db972b047cbe9e	Unassigned	1.0
2077e7a204eec1831cd55c35610c8553	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Craurococcus-Caldovatus;s__uncultured_bacterium	0.857
207e382b4e1fe6ba758f186b0a770fdf	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.7
207fa7ae0ab48831125d08506566d987	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__uncultured_organism	0.6
208b885380bac00046d8d77eba7fb8ff	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
20962d33fb0a45b9de788bfbcf3f6f79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	1.0
20a02ea32ece0542a0031505851a139f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.6
20a41474740387d60e39c1fcc1854ddb	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.0
20a6ba71417af95bc5f1cd2d02048137	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_salivarius	0.6
20b75900a18df102ee4f3570f19e17b7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Proteiniboraceae;g__Proteiniborus;s__uncultured_bacterium	0.667
20bb6d5971f1fbba093b4257a1644641	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
20c3fed9b7ea663f69f6ba8fca02e751	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
20c5bca6b7b38648c61ee399e6be6274	Unassigned	1.0
20c858bd12c4efae93b6c44760bcfbf7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas_hydrophila	1.0
20c9e237960a6fff985812bbdf85d2a5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__uncultured;s__uncultured_bacterium	0.8
20cf98565c3cfc68eb039ee80a0cf4ac	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium	1.0
20da1a12e6df8f01965dccc24d47d9c6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	1.0
20ec0cdcca590ab8ae5ddc0fe57b04c3	Unassigned	1.0
20f05596b8049b02db31c8c79a66bd3e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella_enterica	0.6
20f79743e0b87f7212aee5e6d0374106	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
21001d67f78e0f2175362bda68e6ba5c	Unassigned	1.0
21030e136af5942f4ce7e15b03a9cad6	Unassigned	1.0
2106e4b5917a6b7e273d32956d720dc2	Unassigned	1.0
2109ee51acffce9f2da14e06dbec851c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
210a36c31bf2e8cd960e6b4a36011e8a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.9
2110f565717d326d3da913b5029bf82f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
211155af99676cb539e02d0ce925b2a0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9
212313ba962095604e83ee14970ee208	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	1.0
21334f47b551bca871bf0497da8a5e91	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	0.6
2138c103dcbcaee40afb5f9486ad09c4	Unassigned	1.0
21437de23d54fa711e35d423857901bc	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
214505b07b4cd385df150fbe462d84ed	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.9
21452f4aa5913e14da566c9246d7a165	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
2145bc69dfc96b409362951d290f11c7	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus	0.9
2145fb48f8f1623b3b5f4002f56fc5f2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	1.0
2148113580b6936fcfc7bdad2708ad16	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaerales;g__Tepidisphaerales;s__uncultured_bacterium	1.0
214bf69f4370e9f978fd8f39a3767f4f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	1.0
214dc2166d3e46cfe20a59ac0a2ccdd0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
21542a93cfa9af7ec93f60f1908d68f2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanisphaera;s__uncultured_bacterium	0.8
2161ab86639f2317c45ab61f6d8a988a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__uncultured_bacterium	0.6
21652e58729169da61eeb8611d306201	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella	1.0
21760278bbf4839b57668208164f8721	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum;s__uncultured_bacterium	1.0
217f699503347beb0f2a336e5e7a4e69	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__uncultured_bacterium	1.0
2185006ab52d09d671d68e7d87ff0593	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
2186d65fb876c464aa3a765ddf37b40b	Unassigned	1.0
21886b7c1560292ec5f7cf1ea55c51ec	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium	0.6
2188708d6af62b42fd2109f122a3befe	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__uncultured_bacterium	0.7
218bce030c39d20f70c73b4cb597d8b6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__uncultured_bacterium	0.7
218f050f5cb4e60b43b932648a3c7353	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
21971888479095bdc3a0fc27802a1fb6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.7
219797408c561acdc760cc901bce68c7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
21a1dad67fee91eafab31ad50d4b8934	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	1.0
21a3ffbfe950bf20e9eff96023ac69d9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.9
21b100302f89b751f9ed93a355e39fdb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__uncultured_Lysobacter	0.571
21b4f275f6e83a6486864212aa807184	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	1.0
21c191ddd2a5e095d7eeb8c7d1bf9277	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
21c8ad91f651dc01ed0c0a0eee21c923	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast	1.0
21ca7cd9ef89fe240a8e602055bd1bf0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	1.0
21cb803c60b4ed710683dafae7aa9bb6	Unassigned	1.0
21cf125093aab56a7aee00396288372f	Unassigned	1.0
21d40efc5aad63feffd0b2ec1017bd11	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__uncultured_organism	0.6
21d4eb3e09d613c1ccedbc4e810b156d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fulvivirga	1.0
21d50c4c78a826c4e5a6f12ae851901d	Unassigned	1.0
21d81c1b778362d9202eb325bc5595ff	Unassigned	1.0
21da7f7767ad4a72dd8966eadc222332	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
21db6022140d4a4619a25dd0ac622ccc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__uncultured_bacterium	0.8
21ddd8b77b1b97e218dc592860c55bb3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
21e563f14e3d84aa5c15dd0f9791cdd5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	1.0
21e569a2668385ce00ab3e029ffd7ec0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9
21e59bb909aa80cacfdee1dae2873d9f	Unassigned	1.0
21eae485a56ec7f4bd7a9b100d1fbad7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	1.0
21ef52e7e3300b25ec0da254400b50e9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
21fee631630de64e8a3ba72b0860f10f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	1.0
220e1a42c7fdc64f57528ebb72517805	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_morhuae	1.0
2213273f491ba65054ddbae50f8a33a4	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Haematomicrobium;s__Haematomicrobium_sanguinis	1.0
222c1b2f8e74f6df5a9afa7da93ab6c1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Allobacillus;s__Allobacillus_halotolerans	1.0
222c60717180cd9fa35d46e48de32ae5	Unassigned	1.0
22332e5c4d69ca04ec80e3967ded0c20	Unassigned	1.0
223342d7e3c9c6ef5b8cc024104adb8c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9
223531a32424c50808d41eea5695cd6a	Unassigned	1.0
22371627f8204a1da914edfffc769705	Unassigned	1.0
223ccdcf30db00b3000565540e7fa534	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	1.0
22404febf6c3220affc6c35b49e06e0c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	1.0
22411cad02e569fccf9ab7744f125d27	Unassigned	1.0
22698648ab2c9350446dc3fe79750a87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
226ab63d4931a9585c0876a9186e9e0c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flaviaesturariibacter;s__uncultured_bacterium	0.857
2271841c97f418e1cc3b23b237d6cb4c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
2278275c9f0e82da9f262fdcb50c42ec	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__uncultured_bacterium	0.7
22789df855fd675bd2b3f72440fc8782	d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	1.0
22824c5b43f5500e557ad49b54e891e9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	1.0
228759a63ac6b075209a7fae4042c1d1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsaceae;g__uncultured;s__uncultured_bacterium	0.7
228b1d09d3e0b58f0dd76fa1ccd11a8c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
228b2ab531a5af4489856e2445c5ee85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	1.0
22921acc9d18bfb59233dd79efa26a28	Unassigned	1.0
22a4fc7b8101d2c3d7374717ff80f092	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__uncultured_bacterium	0.625
22aba47b6a36ff34e7d9f540d8663448	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Uruburuella;s__Uruburuella_suis	1.0
22abc323c9d3600d488b5276e0bcd97c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
22ae7d68696aedf70c26dc6917ef51de	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0.75
22b7eb3e5d4851a45d2809c01479beb1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
22bd3bc1abb2b13fa65b02c48449d046	Unassigned	1.0
22c0d4de7e146d1eeb0a89d31496f4aa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.9
22c11ab7fdfb156dca88175d0b0041af	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
22c3388e6b1d13a8ee4785a95042ccf1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.0
22c454ea169a013cae29f220e7c0fedc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia	1.0
22d0ef2d95eebd8a799280f7a2a3d058	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia	0.9
22e12363e51999b3305251ea447c64ba	Unassigned	1.0
22e30ed81f4f22400b8eff0576515a27	Unassigned	1.0
22e6419584cf8202e814f3f03fa5cf4f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
22eead7965a3e7b5b5380b1f2542d020	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__uncultured_bacterium	0.6
22ef0e68a93984ddf50678711a0ac0c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	1.0
22f9922a7a8b1f8321f42e0dae91b282	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__uncultured_Acinetobacter	0.6
2305c606433f51f77451d5e7c6d11958	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter_sp.	0.6
230dd1d812afd743e1a1912e8466fdd2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1.0
2314820944dcc6aa327d2575c9f90558	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__UCG-012;s__uncultured_organism	1.0
231853ecf79767a9fb8486414c18edc6	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__uncultured_organism	0.9
232ac58051fe6dbf71a30eb6e3f2f276	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__uncultured_bacterium	0.6
232ad92208c180a54464f1fe70625039	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
232ba2d94cfe73917bae4c9a536c77ca	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium	1.0
232d0ce185204ffe0a899bda350e126e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia	0.7
23308fca287f4a6d14fed31a6900c493	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola	1.0
233a198abc964c37476b08da112b9f3f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.9
2349e7206e3be0baaa2bfe316f67fecc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia	1.0
2353ee598074379f3fb7f560e6d6d7d9	Unassigned	1.0
235be2b4059a1225dd8a8b34e3e21aed	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Moellerella;s__Providencia_sp.	1.0
235e173b8239942df712d6bc6b8639e3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
236be96293c664bab92d10bfe8aba3ab	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas	0.9
23720c999d5b45621e8e58c4f0aa2a80	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__uncultured_bacterium	1.0
23731fcfe94b1e0ece41b3f8f747fa2e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella	1.0
237f8261667a21db37b216bba85dc8df	Unassigned	1.0
238ce3d70b3e96232e0cfbf49cc149b6	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Citricoccus	0.8
239ee75358f368abf57eb76ca741c250	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium	0.7
23a0e9fd412c06f6ab35c9c5a34a1c88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella_halotolerans	1.0
23a44c77c663b56053714dcded972a23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__uncultured_bacterium	0.9
23a54b82ba21488d417cb6aa98fc6327	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium	1.0
23afe63e369d931da922d7ba5cfdb057	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas	0.9
